Received data = , name = , count = 15
Received data = , name = udolphoq, count = 1
Received data = , name = ugh, count = 6
Received data = , name = upland, count = 3
Received data = , name = uhlan, count = 3
Received data = , name = upper, count = 18
Received data = , name = ulysses, count = 1
Received data = , name = umbrella, count = 1
Received data = , name = unaccountably, count = 2
Received data = , name = uprightness, count = 1
Received data = , name = unanswered, count = 2
Received data = , name = unattainable, count = 2
Received data = , name = urging, count = 10
Received data = , name = urusov, count = 1
Received data = , name = us, count = 420
Received data = , name = unbelievers, count = 3
Received data = , name = unbelieving, count = 1
Received data = , name = useful, count = 21
Received data = , name = unbind, count = 1
Received data = , name = useless, count = 28
Received data = , name = unborn, count = 1
Received data = , name = unbounded, count = 4
Received data = , name = uses, count = 4
Received data = , name = unbroken, count = 1
Received data = , name = ushered, count = 1
Received data = , name = unbuttoned, count = 1
Received data = , name = uncanny, count = 3
Received data = , name = unceremonious, count = 1
Received data = , name = uswe, count = 1
Received data = , name = usyoure, count = 1
Received data = , name = unchristian, count = 1
Received data = , name = unconcerned, count = 3
Received data = , name = unconditionally, count = 1
Received data = , name = utmost, count = 12
Received data = , name = utter, count = 28
Received data = , name = uncontrollable, count = 1
Received data = , name = uncovering, count = 1
Received data = , name = unction, count = 1
Received data = , name = uncultivated, count = 1
Received data = , name = undefiled, count = 1
Received data = , name = underclothes, count = 1
Received data = , name = vacated, count = 2
Received data = , name = underlay, count = 1
Received data = , name = vague, count = 17
Received data = , name = understand, count = 247
Received data = , name = valet, count = 40
Received data = , name = understoodq, count = 1
Received data = , name = valid, count = 3
Received data = , name = valleys, count = 2
Received data = , name = valor, count = 5
Received data = , name = undertaking, count = 1
Received data = , name = valorwhat, count = 1
Received data = , name = undertone, count = 2
Received data = , name = valuable, count = 10
Received data = , name = underwent, count = 1
Received data = , name = valueless, count = 1
Received data = , name = undid, count = 1
Received data = , name = values, count = 3
Received data = , name = undisguised, count = 1
Received data = , name = undoubtedlyq, count = 1
Received data = , name = undress, count = 2
Received data = , name = vanguard, count = 11
Received data = , name = undutiful, count = 1
Received data = , name = vanisheddisappeared, count = 1
Received data = , name = vanquished, count = 6
Received data = , name = variations, count = 2
Received data = , name = variegated, count = 1
Received data = , name = variety, count = 12
Received data = , name = unfitting, count = 1
Received data = , name = varnished, count = 1
Received data = , name = unfortunateqmdashfor, count = 1
Received data = , name = unfriendly, count = 1
Received data = , name = varying, count = 4
Received data = , name = vasili, count = 214
Received data = , name = unhappinessmdashthat, count = 1
Received data = , name = unheardof, count = 1
Received data = , name = unhesitatingly, count = 2
Received data = , name = vasilisa, count = 1
Received data = , name = uniform, count = 7
Received data = , name = vault, count = 1
Received data = , name = veal, count = 1
Received data = , name = vehemence, count = 3
Received data = , name = vehement, count = 2
Received data = , name = uninfluenced, count = 1
Received data = , name = uninjured, count = 1
Received data = , name = vehicle, count = 10
Received data = , name = veil, count = 6
Received data = , name = venerable, count = 6
Received data = , name = unknown, count = 19
Received data = , name = vengeance, count = 2
Received data = , name = unlike, count = 6
Received data = , name = venomous, count = 1
Received data = , name = unluckily, count = 2
Received data = , name = unmistakable, count = 7
Received data = , name = unmistakably, count = 8
Received data = , name = unnecessary, count = 4
Received data = , name = verbal, count = 4
Received data = , name = unperturbed, count = 1
Received data = , name = unpleasantq, count = 1
Received data = , name = vernal, count = 1
Received data = , name = unpresentable, count = 1
Received data = , name = verses, count = 21
Received data = , name = vesenny, count = 3
Received data = , name = vespers, count = 3
Received data = , name = vespertime, count = 1
Received data = , name = unruliness, count = 2
Received data = , name = unrulymdashwe, count = 1
Received data = , name = unrumpled, count = 1
Received data = , name = veterans, count = 1
Received data = , name = veux, count = 1
Received data = , name = vexatious, count = 1
Received data = , name = unsolved, count = 3
Received data = , name = vexed, count = 17
Received data = , name = unsound, count = 1
Received data = , name = via, count = 1
Received data = , name = unsuitable, count = 1
Received data = , name = until, count = 18
Received data = , name = untroubled, count = 5
Received data = , name = viceking, count = 5
Received data = , name = untrueq, count = 2
Received data = , name = unused, count = 3
Received data = , name = vicomtei, count = 1
Received data = , name = unwellq, count = 1
Received data = , name = victim, count = 7
Received data = , name = victimized, count = 1
Received data = , name = victories, count = 11
Received data = , name = unworthy, count = 10
Received data = , name = victoriously, count = 1
Received data = , name = victory, count = 83
Received data = , name = vie, count = 2
Received data = , name = viennaznaim, count = 2
Received data = , name = upper, count = 9
Received data = , name = viewed, count = 2
Received data = , name = vii, count = 17
Received data = , name = us, count = 406
Received data = , name = vile, count = 11
Received data = , name = useless, count = 4
Received data = , name = uses, count = 1
Received data = , name = usmdashand, count = 1
Received data = , name = vilkavisski, count = 2
Received data = , name = villa, count = 1
Received data = , name = village, count = 145
Received data = , name = villageshad, count = 1
Received data = , name = usmdashif, count = 1
Received data = , name = ville, count = 4
Received data = , name = utmost, count = 24
Received data = , name = utopian, count = 1
Received data = , name = utter, count = 16
Received data = , name = vague, count = 11
